city,state,country,lat,lng
Pacheco,CA,usa,37.9854114,-122.0720633
Pacific Beach,CA,usa,32.8024577,-117.2355851
Palos Verdes Estates,CA,usa,33.8005714,-118.3900737
Pebble Beach,CA,usa,36.5725286,-121.9485937
Pismo,CA,usa,35.1427533,-120.6412827
Pittsburg/Antioch,CA,usa,38.0279762,-121.8846806
Playa Del Rey,CA,usa,33.9564194,-118.4422317
Quail Valley,CA,usa,33.7069654,-117.2450367
Reedley,CA,usa,36.5963395,-119.4504029
Rio Linda,CA,usa,38.6910138,-121.4485654
Rowland Heights,CA,usa,33.9761238,-117.9053395
Salida,CA,usa,37.7057623,-121.0849369
San Fransisco,CA,usa,37.7749295,-122.4194155
San Ysidro,CA,usa,32.555556,-117.0470434
San diego,CA,usa,32.715738,-117.1610838
Sanger,CA,usa,36.708006,-119.5559652
Santa Nella,CA,usa,37.0977209,-121.016866
Scotts Valley,CA,usa,37.048345,-122.0168296
Selma,CA,usa,36.5707838,-119.6120765
Shingle Springs,CA,usa,38.6691362,-120.9359987
Soquel,CA,usa,36.9881855,-121.9573713
Stanford,CA,usa,37.424106,-122.1660756
Stanton,CA,usa,33.8028875,-117.9931203
Stevenson Ranch,CA,usa,34.3931105,-118.5907538
Templeton,CA,usa,35.5496939,-120.7060049
Three Rivers,CA,usa,36.4388364,-118.9045445
Trabuco Canyon,CA,usa,33.6655081,-117.5869862
Vandenberg AFB,CA,usa,34.7508627,-120.520532
Willow Creek,CA,usa,40.9395774,-123.6314412
Willows,CA,usa,39.5243265,-122.1935931
Winnetka,CA,usa,34.2048586,-118.5739621
Winterhaven,CA,usa,32.739491,-114.6346751
Woodside,CA,usa,37.4299388,-122.2538557
unknown,CA,usa,36.778261,-119.4179324
Alamo,CA,usa,37.8502032,-122.032184
Amboy,CA,usa,34.5577721,-115.7444411
Beale AFB,CA,usa,39.111504,-121.3598812
Ben Lomond,CA,usa,37.0891143,-122.0863528
Bermuda Dunes,CA,usa,33.7427991,-116.2891752
Blocksburg,CA,usa,40.2759769,-123.6364206
Buttonwillow,CA,usa,35.400517,-119.4695619
Cabazon,CA,usa,33.9175154,-116.7872399
Calimesa,CA,usa,34.0039039,-117.0619755
Camp Pendelton,CA,usa,33.3178416,-117.3205123
Capistrano Beach,CA,usa,33.4596667,-117.6690208
Cedarville,CA,usa,41.5290606,-120.1732781
Cherry Valley,CA,usa,33.9725153,-116.9772484
China Lake,CA,usa,35.6507888,-117.66173
City of Industry,CA,usa,34.0197335,-117.9586754
Clayton,CA,usa,37.9410341,-121.9357925
Coachella Valley,CA,usa,33.7666873,-116.3591772
Coloma,CA,usa,38.7999214,-120.8902916
Commerce,CA,usa,34.0005691,-118.1597929
Corcoran,CA,usa,36.098007,-119.5604015
Corralitos,CA,usa,36.988562,-121.8063418
Coto De Caza,CA,usa,33.5951048,-117.5906715
Davenport,CA,usa,37.0135208,-122.1966597
Durham,CA,usa,39.6462733,-121.7999767
El Toro,CA,usa,33.6469437,-117.6861023
Escalon,CA,usa,37.7974273,-120.9966033
Fall River Mills,CA,usa,41.0046076,-121.4383139
Fowler,CA,usa,36.6305058,-119.6784697
French Camp,CA,usa,37.8817227,-121.2747843
Ft. Bragg,CA,usa,39.445723,-123.8052935
Gaviota,CA,usa,34.4716558,-120.2148716
Graton,CA,usa,38.4363022,-122.8697158
Hinkley,CA,usa,34.9344769,-117.1993469
Hughson,CA,usa,37.6020139,-120.8653488
IMPERIAL BEACH,CA,usa,32.5839444,-117.1130849
Isla Vista,CA,usa,34.4133292,-119.8609718
Jamul,CA,usa,32.7169988,-116.8761347
Joshua Tree National Monument,CA,usa,33.873415,-115.9009923
Kernville,CA,usa,35.7546732,-118.4253627
Kettleman City,CA,usa,36.0082864,-119.9617998
Kirkwood,CA,usa,38.7023082,-120.0722442
La Conchita,CA,usa,34.3640067,-119.4476762
Lake Alpine,CA,usa,38.4785221,-120.0037964
Lake Isabella,CA,usa,35.6180087,-118.473141
Lake Shasta,CA,usa,40.6804279,-122.3708419
Lebec,CA,usa,34.8416435,-118.8648189
Lee Vining,CA,usa,37.957592,-119.119943
Livingston,CA,usa,37.3868826,-120.7235329
Loma Rica,CA,usa,39.3118348,-121.4177419
Lomita,CA,usa,33.7922392,-118.3150722
Los Altos Hills,CA,usa,37.3796627,-122.1374637
Los Angeles (San Fernando Valley),CA,usa,34.1825782,-118.4396756
Los Angeles (downtown),CA,usa,34.0487969,-118.2517828
Los Feliz,CA,usa,34.1063307,-118.2848199
Los Molinos,CA,usa,40.0212683,-122.1002666
Mecca,CA,usa,33.571692,-116.0772244
Montague,CA,usa,41.7281985,-122.5278007
Montrose,CA,usa,34.206551,-118.224685
N. Hollywood,CA,usa,34.1794165,-118.3790527
Newberry Springs,CA,usa,34.8286042,-116.6889227
Newman,CA,usa,37.3137067,-121.0205526
North Fork,CA,usa,37.2293678,-119.5094012
Oceano,CA,usa,35.0988648,-120.612393
Paincines (Pinnacle Rocks in Pinnacles National Monument),CA,usa,36.4874651,-121.2013123
Palm springs,CA,usa,33.8302961,-116.5452921
Pearblossom,CA,usa,34.5064141,-117.9096804
Pine Valley,CA,usa,32.8214402,-116.5291841
Pinon Hills,CA,usa,34.433237,-117.6467917
Point Arena,CA,usa,38.908798,-123.6930726
Potter Valley,CA,usa,39.3221089,-123.113059
Prunedale,CA,usa,36.7757907,-121.6696689
Rio Vista,CA,usa,38.1557502,-121.6913439
San Francisco Bay Area,CA,usa,37.8271784,-122.2913078
San Geronimo,CA,usa,38.0132562,-122.6638731
San Miguel,CA,usa,35.7524679,-120.6962826
Santa Margarita,CA,usa,35.3899526,-120.6092971
Sequoia National Park,CA,usa,36.4863668,-118.5657516
Shell Beach,CA,usa,35.1738337,-120.6997858
Signal Hill,CA,usa,33.8044614,-118.1678456
Solana Beach,CA,usa,32.991155,-117.2711481
Somis,CA,usa,34.2637508,-118.9946323
Southgate,CA,usa,37.4327487,-122.1511873
Springville,CA,usa,36.1302265,-118.8181495
Strathmore,CA,usa,36.145507,-119.0606587
Toluca Lake,CA,usa,34.1501794,-118.3549609
Topanga,CA,usa,34.0919452,-118.6021321
Tres Pinos,CA,usa,36.7899573,-121.321043
Tulelake,CA,usa,41.9559884,-121.4774916
Tuolumne,CA,usa,37.9627027,-120.2412999
Universal City,CA,usa,34.1397694,-118.3505779
Wasco,CA,usa,35.5941238,-119.3409457
Westchester,CA,usa,33.9625905,-118.3987842
Wheatland,CA,usa,39.008843,-121.4238891
Williams,CA,usa,39.1546137,-122.1494187
Winchester,CA,usa,33.706966,-117.0844733
Agua Dulce,CA,usa,34.4963817,-118.3256348
Aguanga,CA,usa,33.442702,-116.8651224
Ahwahnee,CA,usa,37.3651749,-119.726218
Antelope Valley,CA,usa,34.7513712,-118.2522977
Anza,CA,usa,33.5552692,-116.6741822
Anza Borrego,CA,usa,33.100492,-116.3013266
Apple valley,CA,usa,34.5008311,-117.1858759
Armona,CA,usa,36.3157833,-119.7084642
Arnold,CA,usa,38.2554729,-120.3510307
Arroyo Seco,CA,usa,36.4135756,-121.3424305
Artesia,CA,usa,33.8658484,-118.0831212
Avila Beach,CA,usa,35.1800113,-120.7319127
Azuza,CA,usa,34.1336186,-117.9075627
Bakersfield (near),CA,usa,35.3732921,-119.0187125
Bass Lake,CA,usa,37.3366179,-119.5794383
Bay Area,CA,usa,37.8271784,-122.2913078
Bay Point,CA,usa,38.0290872,-121.9616274
Beckwourth,CA,usa,39.8201799,-120.3788225
Bell,CA,usa,33.9775142,-118.1870156
Bell Gardens,CA,usa,33.9652918,-118.1514588
Bella Vista,CA,usa,40.6315045,-122.2686718
Berkeley (above),CA,usa,37.8715226,-122.273042
Biggs,CA,usa,39.4123876,-121.7127513
Boron,CA,usa,34.9994202,-117.6497822
Bridgeville,CA,usa,40.4694936,-123.7995008
Buena park,CA,usa,33.8674044,-117.9981387
Burbank/Glendale,CA,usa,34.1808392,-118.3089661
Butte Meadows (near),CA,usa,40.0812707,-121.5510858
Byron,CA,usa,37.8671476,-121.6380069
Calaveras County,CA,usa,38.2310851,-120.6199895
California,CA,usa,36.778261,-119.4179324
Campo,CA,usa,32.6075795,-116.4697321
Canyon,CA,usa,37.8306731,-122.1658805
Cardiff-by-the-Sea,CA,usa,33.0208265,-117.2788973
Carlotta,CA,usa,40.537357,-124.0606039
Carmel-By-The-Sea,CA,usa,36.5552386,-121.9232879
Carmel-by-the-Sea,CA,usa,36.5552386,-121.9232879
Castiac,CA,usa,34.4890363,-118.6256552
Castro valley,CA,usa,37.6955029,-122.0738678
Chowchilla,CA,usa,37.1229997,-120.2601754
Colusa,CA,usa,39.2143343,-122.0094175
Comptche,CA,usa,39.2646413,-123.5913484
Cool,CA,usa,38.8880247,-121.016225
Copperopolis,CA,usa,37.9810358,-120.6418716
Coto de Caza,CA,usa,33.5951048,-117.5906715
Cottonwood Lakes Trail (near Mt. Whitney),CA,usa,36.5784991,-118.29226
Cutler,CA,usa,36.5232833,-119.2867823
Dana point,CA,usa,33.4672256,-117.6981014
Desolation Wilderness,CA,usa,38.9518146,-120.1120025
Devore,CA,usa,34.2219891,-117.3994698
Diamond Springs,CA,usa,38.6946259,-120.8149355
Dos Palos,CA,usa,36.9860582,-120.6265722
Dunsmuir,CA,usa,41.2082089,-122.2719529
East Palo Alto,CA,usa,37.4688273,-122.1410751
Edwards,CA,usa,34.9240314,-117.8912085
El Dorado,CA,usa,38.6801437,-120.8412807
El Granada,CA,usa,37.5027185,-122.4694214
Escondido/Valley Center,CA,usa,33.2183701,-117.0341967
Farmersville,CA,usa,36.2977283,-119.2067767
Ferndale,CA,usa,40.5762406,-124.2639442
Fontan,CA,usa,34.0922335,-117.435048
Fort Jones,CA,usa,41.6076387,-122.8403099
Fresno County,CA,usa,36.9858984,-119.2320784
Ft. Jones,CA,usa,38.2572221,-120.4192065
Garberville,CA,usa,40.1000828,-123.79492
Gasquet,CA,usa,41.8454831,-123.969508
Glen Ellen,CA,usa,38.3640795,-122.5241487
Greenville,CA,usa,40.1396126,-120.9510675
Grenada,CA,usa,41.6403585,-122.5267629
Groveland,CA,usa,37.8388779,-120.2308167
Hamburg,CA,usa,41.7829093,-123.0603186
Highland Park,CA,usa,34.115521,-118.1843217
Hillsborough,CA,usa,37.5741032,-122.3794163
Holtville,CA,usa,32.8111612,-115.3802643
Homeland,CA,usa,33.7430759,-117.1091967
Hoopa,CA,usa,41.0491723,-123.6770485
Huntington beach,CA,usa,33.6594835,-117.9988026
Indian Wells,CA,usa,33.717631,-116.3407549
Inyokern,CA,usa,35.6468991,-117.8125674
Ione,CA,usa,38.3526912,-120.9327177
Ivanhoe,CA,usa,36.3871725,-119.2178889
Joshua tree,CA,usa,34.134728,-116.3130661
Jurupa Valley,CA,usa,33.9971974,-117.4854802
Kensington,CA,usa,37.9104805,-122.2802471
Kings Beach,CA,usa,39.2376846,-120.0265798
Klamath,CA,usa,41.5265092,-124.0384069
La Canada Flintridge,CA,usa,34.2068182,-118.2000277
LaVerne,CA,usa,34.1008426,-117.7678355
Ladera Ranch,CA,usa,33.550735,-117.6411717
Lake Morena,CA,usa,32.6812239,-116.5137708
Latrobe,CA,usa,38.559629,-120.9838307
Leggett,CA,usa,39.8654841,-123.7148275
Lenwood,CA,usa,34.8766497,-117.1039314
Lindsay,CA,usa,36.2030064,-119.08816
Llano,CA,usa,34.5058282,-117.8178409
Loleta,CA,usa,40.6411002,-124.2263437
Long Barn,CA,usa,38.0929762,-120.1343539
Los Angelas,CA,usa,34.0522342,-118.2436849
Los Angeles (Lincoln Heights),CA,usa,34.0736835,-118.2117682
Los Angeles County,CA,usa,34.3871821,-118.1122679
Los Banos (near),CA,usa,37.0582786,-120.8499151
Los Padres National Forest,CA,usa,34.6743442,-119.4455851
Lucerne,CA,usa,39.0901708,-122.7963806
Madera Ranchos,CA,usa,36.9310591,-119.8815418
Manhatten Beach,CA,usa,33.8847361,-118.4109089
Maxwell,CA,usa,39.2762238,-122.1917266
McCloud,CA,usa,41.2557119,-122.1394487
Meadow Vista,CA,usa,,
Mendocino,CA,usa,39.3076744,-123.7994591
Mentone,CA,usa,34.070013,-117.1344806
Midway City,CA,usa,33.7446861,-117.9863236
Milford,CA,usa,40.1713098,-120.3725531
Mira Mesa,CA,usa,32.9184763,-117.1382404
Mohave,CA,usa,35.0524699,-118.1739645
Monterey Bay Area,CA,usa,36.6002236,-121.8947489
Moraga,CA,usa,37.8349263,-122.1296871
Moreno valley,CA,usa,33.9424658,-117.2296717
Moro Bay,CA,usa,35.3659445,-120.8499924
Moss Beach,CA,usa,37.5274401,-122.5133117
Mountain Center,CA,usa,33.704948,-116.7254459
Mountain Ranch,CA,usa,38.2282509,-120.5407599
Mt. Shasta,CA,usa,41.3098746,-122.3105666
Murphys,CA,usa,,
Natomas,CA,usa,38.6478197,-121.518981
New Idria,CA,usa,36.4169007,-120.6743379
Nice,CA,usa,39.1232253,-122.848327
Niland,CA,usa,33.2400366,-115.5188756
North Palm Springs,CA,usa,33.9227924,-116.5430685
Nuevo,CA,usa,33.801408,-117.145866
Olancha,CA,usa,36.2818827,-118.0064718
Old Station,CA,usa,40.6753521,-121.4307646
Oregon House,CA,usa,39.3443429,-121.2651609
Oro Grande,CA,usa,34.598816,-117.3342743
Pacheco Pass,CA,usa,37.066333,-121.2196492
Palm Spring,CA,usa,33.8302961,-116.5452921
Palm Springs (outside of),CA,usa,33.8302961,-116.5452921
Palm desert,CA,usa,33.7222445,-116.3744556
Palo Cedro,CA,usa,40.5637631,-122.2388916
Paloma,CA,usa,38.2593806,-120.7634852
Palomar Mountain,CA,usa,33.3211759,-116.879633
Panoche,CA,usa,36.5969274,-120.8337116
Paso Robles (Lake Nacimiento Region),CA,usa,35.6368759,-120.6545022
Penn valley,CA,usa,39.196005,-121.1910659
Phillips Ranch,CA,usa,34.0258202,-117.759877
Piedmont,CA,usa,37.8244063,-122.2314865
Pine Grove,CA,usa,38.4133517,-120.6591314
Pine Mountain Club,CA,usa,34.8462176,-119.1560394
Pinion Hills,CA,usa,34.433237,-117.6467917
Pioneer,CA,usa,38.4318551,-120.5718719
Playa Vista,CA,usa,33.9753949,-118.4192311
Point Reyes,CA,usa,38.017769,-122.9912711
Point Richmond,CA,usa,37.9252463,-122.383404
Quartz Hill,CA,usa,34.6452645,-118.2181308
Rancho Bernado,CA,usa,33.0335773,-117.0805825
Rancho San Diego,CA,usa,32.7472748,-116.9353032
Rancho Santa Fe,CA,usa,33.020321,-117.202813
Rancho mirage,CA,usa,33.739744,-116.41279
Randsburg,CA,usa,35.3685739,-117.6581161
Redway,CA,usa,40.1201443,-123.8233635
Rescue,CA,usa,38.7148404,-120.9528258
Ridgecrest/China Lake,CA,usa,35.6507888,-117.66173
Rio Del Mar,CA,usa,36.9597903,-121.8847222
Rio Dell,CA,usa,40.4993013,-124.1064369
Rodeo,CA,usa,38.032977,-122.2669138
Rough and Ready,CA,usa,39.2301507,-121.136075
Rubidoux,CA,usa,33.9971988,-117.41762
Sacramento (180 mi. S of; on Interstate 5),CA,usa,36.8791375,-120.7936101
Sacramento (east of),CA,usa,38.5815719,-121.4943996
Sage,CA,usa,33.5816934,-116.9322462
Saline Valley,CA,usa,36.70299,-117.8159116
Salton City,CA,usa,33.2986497,-115.9561112
San Diego (Mira Mesa),CA,usa,32.9184763,-117.1382404
San Diego/Pacific Beach,CA,usa,32.8024577,-117.2355851
San Francisco Airport,CA,usa,37.6191671,-122.3816108
San Gabriel Valley,CA,usa,34.0333443,-118.0370113
San Juan Bautista,CA,usa,36.8455108,-121.5379974
San Martin,CA,usa,37.0849464,-121.6102216
San jose,CA,usa,37.33874,-121.8852525
Santa Rsoa,CA,usa,38.440429,-122.7140548
Santa Ynez,CA,usa,34.6144313,-120.079868
Sea Ranch,CA,usa,38.7151899,-123.4544532
Shasta City,CA,usa,40.598119,-122.4907566
Shasta/Sand Flat,CA,usa,40.598119,-122.4907566
Shelter Cove,CA,usa,40.0304212,-124.0730866
Sherman Oaks (Los Angeles),CA,usa,34.1489719,-118.451357
Sierra Nevada Mountains,CA,usa,38.2692123,-119.574224
Silver Lake,CA,usa,34.0869409,-118.2702036
Simi valley,CA,usa,34.2694474,-118.781482
Soledad,CA,usa,36.424687,-121.3263187
Squaw Valley,CA,usa,39.1969804,-120.2357055
Standish,CA,usa,40.3651768,-120.4221645
Stonyford,CA,usa,39.3750411,-122.5445485
Suisun City,CA,usa,38.2382474,-122.040244
Sultana,CA,usa,36.5451601,-119.3403936
Summerland,CA,usa,34.4220518,-119.5981636
Sunol,CA,usa,37.5940369,-121.8884812
Sutter Creek,CA,usa,38.3929675,-120.8024357
Tecate,CA,usa,32.5811734,-116.6209871
Tecopa,CA,usa,35.8482993,-116.2264127
Terra Linda,CA,usa,38.0040892,-122.5497
Thermal,CA,usa,33.6402638,-116.1422353
Thousand Palms,CA,usa,33.8200183,-116.3902887
Three Rocks,CA,usa,36.5024507,-120.391548
Travis AFB,CA,usa,38.2721187,-121.9398577
Twentynine Palms,CA,usa,34.1355582,-116.0541689
Upland California,CA,usa,34.09751,-117.6483876
Upper Lake,CA,usa,39.1646129,-122.9105515
Valley Glen,CA,usa,34.186682,-118.4138149
Vandenberg Village,CA,usa,34.7083155,-120.4676641
Venice Beach,CA,usa,33.9850469,-118.4694832
Waterford,CA,usa,37.640545,-120.7615808
Weldon,CA,usa,35.6657864,-118.2903579
Wilton,CA,usa,38.411855,-121.2721709
Wonder Valley,CA,usa,34.155373,-115.8758354
Woodlake,CA,usa,36.4135605,-119.0987176
Yuba city,CA,usa,39.1404477,-121.6169108
Yucca valley,CA,usa,34.1141743,-116.432235
sacramento,CA,usa,38.5815719,-121.4943996
san francisco,CA,usa,37.7749295,-122.4194155
westlake village,CA,usa,34.1466467,-118.8073729
((Location no revealed by witness)),CA,usa,36.778261,-119.4179324
(City unknown),CA,usa,36.778261,-119.4179324
7 Pines Ca,CA,usa,36.778261,-119.4179324
??,CA,usa,36.778261,-119.4179324
ANTIOCH,CA,usa,38.0049214,-121.805789
Abiline (Dyess AFB),CA,usa,36.778261,-119.4179324
Acampo,CA,usa,38.1746398,-121.2785588
Acton (approx.),CA,usa,34.469994,-118.1967418
Acton or Palmdale,CA,usa,34.5794343,-118.1164613
Acton/Aqua Dulce,CA,usa,34.4746136,-118.2526623
Alameda Naval Air Station/Marine Corp Air Wing Bubble,CA,usa,37.7827396,-122.3126792
Alamo/Moraga,CA,usa,37.8349263,-122.1296871
Alexander Valley (Sonoma Co.),CA,usa,38.6129647,-122.7694345
Alhambra Golf Course,CA,usa,34.0895506,-118.1129994
All over,CA,usa,36.778261,-119.4179324
Allendale,CA,usa,38.4446306,-121.943022
Alpaugh,CA,usa,35.8877316,-119.4873422
Alpine (Highway 395),CA,usa,38.1580692,-119.1874501
"America West flt 2620 (Phoenix-Oakland, NV-CA)",CA,usa,33.4483771,-112.0740373
Amsterdam,CA,usa,37.43028,-120.54111
Anaheim (NE  of),CA,usa,33.845985,-117.9052633
Anaheim Hills/Yorba Linda/Imperial Blvd close to 91 freeway,CA,usa,33.88842,-117.81372
Anaheim/Brea/Diamond Bar,CA,usa,33.916475,-117.9002918
Anahiem,CA,usa,33.8365932,-117.9143012
Anderson/Redding,CA,usa,40.575077,-122.3910528
Andrade,CA,usa,32.725833,-114.725
Angeles Crest,CA,usa,34.3436279,-117.9096864
Angeles Crest Forest,CA,usa,36.778261,-119.4179324
Angeles Crest Hwy,CA,usa,34.3436279,-117.9096864
Angeles National Forest Area,CA,usa,34.3166667,-118.0057966
Angels Camp/Lake New Melones,CA,usa,38.0677832,-120.5385299
Angelus Oaks,CA,usa,34.1458435,-116.9825321
Angwin,CA,usa,38.5757402,-122.4499796
Ansel Adams wilderness,CA,usa,37.7436317,-119.2806752
Antelope Acres,CA,usa,34.75444,-118.28861
Anza Borrego Desert,CA,usa,33.100492,-116.3013266
Anza Borrego State Park,CA,usa,33.100492,-116.3013266
Anza Borrego state park highway 78,CA,usa,33.100492,-116.3013266
Anza and Garner Valley (near),CA,usa,36.778261,-119.4179324
Apple Valley (Panoche Road),CA,usa,34.4477353,-117.1814557
Apple Valley (above),CA,usa,34.5008311,-117.1858759
Applegate,CA,usa,39.0007303,-120.9924431
"Aquaduct (near, over desert, before entering California)",CA,usa,35.1199664,-118.3742489
Arbuckle/College City (between),CA,usa,39.0173963,-122.0577477
Arcadia/Monrovia,CA,usa,34.1397292,-118.0353449
Arizona/California border,CA,usa,36.778261,-119.4179324
Arrayo Grande,CA,usa,35.1185868,-120.5907252
Arvin,CA,usa,35.2017986,-118.833105
"At sea (Long Beach, 3 hrs. S of)",CA,usa,,
Atascadero (101 freeway),CA,usa,35.4888869,-120.6715855
Atolicita Hills,CA,usa,36.778261,-119.4179324
Atwater Village,CA,usa,34.1183176,-118.2605846
Auanga,CA,usa,33.442702,-116.8651224
"Avenal, CA",CA,usa,36.0041223,-120.1290272
Avila Beach (Diablo Canyon Nucular power Plant),CA,usa,35.2116935,-120.8550374
Avnol (near),CA,usa,36.778261,-119.4179324
Avocado Heights,CA,usa,34.0361217,-117.9911765
Azusa (East Fork),CA,usa,34.1336186,-117.9075627
Azusa Canyon (?),CA,usa,34.1336186,-117.9075627
BURBANK,CA,usa,34.1808392,-118.3089661
Baker (20 mi. outside of),CA,usa,35.2675155,-116.0739073
Baker (approx. 25 mi. S of),CA,usa,35.2675155,-116.0739073
Baker ?,CA,usa,35.2675155,-116.0739073
Baker/Edwards AFB,CA,usa,34.9240314,-117.8912085
Baker/Las Vegas (Between; 30 mi. NE of Baker on I-5 East),CA,usa,36.171563,-115.1391009
Baker/Stateline (between),CA,usa,35.2675155,-116.0739073
Bakersfield (1 hour north of),CA,usa,35.3732921,-119.0187125
"Bakersfield (1-30, North of)",CA,usa,35.3732921,-119.0187125
Bakersfield (40 miles north of),CA,usa,35.3732921,-119.0187125
Bakersfield (45 miles from),CA,usa,35.3732921,-119.0187125
Bakersfield (80 miles north of),CA,usa,35.3732921,-119.0187125
Bakersfield (I-5 north of),CA,usa,35.2506291,-119.2072756
Bakersfield (near I-5),CA,usa,35.2506291,-119.2072756
Bakersfield? (east of),CA,usa,35.3732921,-119.0187125
Bakesrsfield,CA,usa,35.3732921,-119.0187125
Balboa Island,CA,usa,33.6072954,-117.897071
Baldwin Hills Estates,CA,usa,34.0062245,-118.3498793
Baldwin park,CA,usa,34.0852868,-117.9608978
Baldy Village,CA,usa,34.2363809,-117.6589752
Bannng,CA,usa,33.9255713,-116.8764103
Bard,CA,usa,32.7892117,-114.5560618
Barham,CA,usa,47.0840325,-119.0130633
Barstoe,CA,usa,34.8957957,-117.0172826
Barstow (I-15 Fwy),CA,usa,34.8858981,-117.0113009
"Barstow (aprox 35 mi west of, Mojave desert)",CA,usa,35.0109911,-115.4733551
"Barstow (near, on I-15 N)",CA,usa,34.8858981,-117.0113009
Barstow (toward; South on Hwy 40),CA,usa,34.8957957,-117.0172826
Barstow and Needles (between),CA,usa,34.8480597,-114.6141315
Barstow-Baker,CA,usa,35.2702657,-116.0626993
Bartow,CA,usa,34.8957957,-117.0172826
Bass Lake (near),CA,usa,37.3366179,-119.5794383
Bay Point/ Pittsburg,CA,usa,38.0290872,-121.9616274
Beal AFB,CA,usa,39.111504,-121.3598812
Beale AFB (2 mi N of),CA,usa,39.111504,-121.3598812
Bear Valley,CA,usa,38.4646337,-120.0399088
Bear Valley Ski Resort,CA,usa,38.4646337,-120.0399088
Beaumont/Cherry Valley,CA,usa,33.9725153,-116.9772484
Beaumont/Moreno Valley,CA,usa,33.9294606,-116.977248
Bel Marin Keys,CA,usa,38.08222,-122.51361
Belvedere,CA,usa,37.8727044,-122.4644171
Benton Hot Springs,CA,usa,37.800938,-118.527985
Berkeley (Moraga),CA,usa,37.8349263,-122.1296871
Bethel Island,CA,usa,38.0149216,-121.6405085
Betteravia,CA,usa,34.917778,-120.513889
Between Sacramento and Ione CA. Near Rancho Seco nuclear,CA,usa,38.3526912,-120.9327177
Beverly Hills (adjacent),CA,usa,34.0736204,-118.4003563
Beverly Hills/ Los Angeles,CA,usa,34.0736204,-118.4003563
Big Bear Lake area,CA,usa,34.2438963,-116.9114215
Big Oak Valley,CA,usa,39.2010184,-121.2909846
Big Pines,CA,usa,34.37889,-117.68917
Big Sur (Lucia),CA,usa,36.0206523,-121.5489532
Big Sur (Monterey Co.),CA,usa,36.2704233,-121.8080556
Biola,CA,usa,36.8021676,-120.0162684
Bishop (CA/NV border),CA,usa,38.8026097,-116.419389
Bishop (closest town),CA,usa,37.3614238,-118.3996636
"Bishop (remote, High Sierras, above)",CA,usa,37.3614238,-118.3996636
"Bishop (south of, Hwy 395)",CA,usa,37.3614238,-118.3996636
"Bishop (towards, on Route 395 North)",CA,usa,37.3658284,-118.3953143
Bishop/Benton,CA,usa,37.3614238,-118.3996636
Bishop/Mammoth Lakes,CA,usa,37.6441165,-118.9635535
Black Rock Campgroud Joshua tree,CA,usa,34.0733332,-116.3897577
Blairsden,CA,usa,39.7810095,-120.6166077
"Blithe (around; about 15 mins after, heading to LA)",CA,usa,34.0522342,-118.2436849
Blythe (north of),CA,usa,33.6177725,-114.5882607
Blythe/Desert Center (between),CA,usa,33.7133313,-115.4004287
Bodega Bay,CA,usa,38.33325,-123.0480571
Bodie (State Historic Park),CA,usa,38.2133085,-119.015125
Bodie (near),CA,usa,38.2127793,-119.01251
Bodie State Park,CA,usa,38.2147759,-119.0134539
Bonny Doon,CA,usa,37.0416156,-122.1505224
Borrego,CA,usa,33.2211509,-116.3341774
Borrego Springs (near),CA,usa,33.2558717,-116.375012
Boulder  Creek,CA,usa,37.1260578,-122.1221869
Boulevard,CA,usa,32.6636254,-116.2738148
Boy Scout Camp Royenea,CA,usa,34.746409,-119.118075
Boyes Hot Springs,CA,usa,38.3138029,-122.4819253
Boyle Heights,CA,usa,34.0297895,-118.2117257
